policy	taxon_id	species_name	study_role	retained	curated_hybrid	label_flags	interpretation
exclude_curated_hybrids	F2019550	Ceratocystis lukuohia	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2020955	Sanchytrium tribonematis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2020962	Malassezia vespertilionis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2024903	Zalaria obscura	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F202697	Jaapia argillacea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F202698	Punctularia strigosozonata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2034170	Trichoderma breve	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F203533	Classicula fluitans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2035830	Berkeleyomyces rouxiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F203908	Melampsora laricis-populina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2082308	Sphaceloma murrayae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F208348	Puccinia triticina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F208960	Fomitiporia mediterranea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F209136	Lepraria neglecta	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F209281	Thelotrema lepadinum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2109901	Amoeboradix gromovi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F215250	Acaromyces ingoldii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F215637	Dimargaris cristalligena	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F223192	Phaeoacremonium minimum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F223376	Phialemonium thermophilum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F223409	Ptychographa xylographoides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F223818	Malassezia japonica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F226899	Leptographium clavigerum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2268995	Blastobotrys vanleenenianus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2282107	Pyrrhoderma noxium	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2283408	Colletotrichum jinshuiense	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F230603	Saccharomyces uvarum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F231932	Phanerochaete carnosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2340872	Endogone sp. FLAS-F59071	ingroup	True	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F235537	Amanita thiersii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F236234	Diplodia corticola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F241526	Candida africana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F245174	Wallemia ichthyophaga	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2486360	Exophiala viscosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F253628	Verruconis gallopava	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2545709	Schizosaccharomyces osmophilus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F2562287	Entrophospora sp. SA101	ingroup	True	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F257869	Holtermanniella festucosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
